index,player,team,match name,rating,goals,shots off target,shots on target blocked,match short
273,Adam Smith,Bournemouth,Arsenal - Bournemouth,6.664861267542898,0,0,2,Arsenal - Bournemo...
279,Adam Smith,Bournemouth,Bournemouth - Man City,4.981919318761888,2,1,3,Bournemouth - Man ...
291,Adam Smith,Bournemouth,Huddersfield - Bournemouth,9.178284259433457,1,2,1,Huddersfield - Bou...
299,Adam Smith,Bournemouth,Bournemouth - Newcastle,9.993414278575449,2,3,2,Bournemouth - Newc...
308,Adam Smith,Bournemouth,Leicester - Bournemouth,7.885114481110955,2,0,2,Leicester - Bourne...
320,Adam Smith,Bournemouth,Bournemouth - Burnley,9.62284603922927,0,2,1,Bournemouth - Burn...
326,Adam Smith,Bournemouth,Brighton - Bournemouth,5.016466187350311,0,3,2,Brighton - Bournem...
336,Adam Smith,Bournemouth,Bournemouth - Fulham,8.419503293306535,1,2,3,Bournemouth - Fulh...
354,Adam Smith,Bournemouth,Southampton - Bournemouth,8.482830452401767,0,0,1,Southampton - Bour...
361,Adam Smith,Bournemouth,Bournemouth - Tottenham,7.401666589590805,2,0,1,Bournemouth - Tott...
372,Adam Smith,Bournemouth,Crystal Palace - Bournemouth,8.04330759433125,2,2,1,Crystal Palace - B...
6,Ademola Lookman,Everton,Wolves - Everton,7.728167668289268,0,3,2,Wolves - Everton
12,Ademola Lookman,Everton,Everton - Southampton,6.895043377133552,2,2,2,Everton - Southamp...
21,Ademola Lookman,Everton,Bournemouth - Everton,8.434259324788199,1,3,1,Bournemouth - Ever...
33,Ademola Lookman,Everton,Everton - Huddersfield,6.702474574704187,0,2,1,Everton - Huddersf...
47,Ademola Lookman,Everton,Everton - West Ham,9.712646291516759,2,0,3,Everton - West Ham...
58,Ademola Lookman,Everton,Arsenal - Everton,7.364612446988062,0,3,1,Arsenal - Everton
62,Ademola Lookman,Everton,Everton - Fulham,5.2065720911657145,0,0,3,Everton - Fulham
73,Ademola Lookman,Everton,Leicester - Everton,6.937327852748631,0,0,3,Leicester - Everto...
88,Ademola Lookman,Everton,Everton - Crystal Palace,7.674509925168967,1,3,1,Everton - Crystal ...
98,Ademola Lookman,Everton,Man United - Everton,5.6875243878492725,1,0,3,Man United - Evert...
103,Ademola Lookman,Everton,Everton - Brighton,8.655897684759891,1,1,1,Everton - Brighton...
117,Ademola Lookman,Everton,Chelsea - Everton,7.283698053296245,1,1,2,Chelsea - Everton
121,Ademola Lookman,Everton,Everton - Cardiff,4.43905790801562,1,3,1,Everton - Cardiff
139,Ademola Lookman,Everton,Liverpool - Everton,6.668964905712164,2,1,2,Liverpool - Everto...
145,Ademola Lookman,Everton,Everton - Newcastle,9.006195579997197,2,3,2,Everton - Newcastl...
159,Ademola Lookman,Everton,Everton - Watford,9.958556176244919,1,2,3,Everton - Watford
163,Ademola Lookman,Everton,Man City - Everton,8.803255945553573,1,2,2,Man City - Everton...
179,Ademola Lookman,Everton,Everton - Tottenham,5.100073184840369,2,3,3,Everton - Tottenha...
181,Ademola Lookman,Everton,Burnley - Everton,6.816280799702287,0,3,0,Burnley - Everton
190,Ademola Lookman,Everton,Brighton - Everton,4.310695104538669,0,0,0,Brighton - Everton...
202,Ademola Lookman,Everton,Everton - Leicester,8.427932784312567,1,0,0,Everton - Leiceste...
217,Ademola Lookman,Everton,Everton - Bournemouth,6.5510907366530935,2,2,3,Everton - Bournemo...
225,Ademola Lookman,Everton,Southampton - Everton,7.0581634852156245,2,0,1,Southampton - Ever...
232,Ademola Lookman,Everton,Huddersfield - Everton,4.431851334597475,0,1,0,Huddersfield - Eve...
245,Ademola Lookman,Everton,Everton - Wolves,9.601862353323202,2,2,1,Everton - Wolves
250,Ademola Lookman,Everton,Everton - Man City,7.512642253999528,2,1,0,Everton - Man City...
257,Ademola Lookman,Everton,Watford - Everton,6.012440472188956,2,1,2,Watford - Everton
269,Ademola Lookman,Everton,Cardiff - Everton,4.511693983622537,2,0,0,Cardiff - Everton
286,Ademola Lookman,Everton,Everton - Liverpool,9.731656791286511,1,0,2,Everton - Liverpoo...
294,Ademola Lookman,Everton,Newcastle - Everton,9.86106622088564,0,1,3,Newcastle - Everto...
302,Ademola Lookman,Everton,Everton - Chelsea,6.429227351263078,1,2,2,Everton - Chelsea
310,Ademola Lookman,Everton,West Ham - Everton,6.353148102934319,0,0,2,West Ham - Everton...
323,Ademola Lookman,Everton,Everton - Arsenal,7.083506685292682,2,2,3,Everton - Arsenal
328,Ademola Lookman,Everton,Fulham - Everton,7.000840351543343,2,0,1,Fulham - Everton
344,Ademola Lookman,Everton,Everton - Man United,4.332502863956757,2,2,2,Everton - Man Unit...
352,Ademola Lookman,Everton,Crystal Palace - Everton,5.484025129714818,1,1,3,Crystal Palace - E...
360,Ademola Lookman,Everton,Everton - Burnley,8.614584481308897,1,2,0,Everton - Burnley
378,Ademola Lookman,Everton,Tottenham - Everton,9.393767435886268,2,3,0,Tottenham - Everto...
5,Adrian Mariappa,Watford,Watford - Brighton,9.768835019356972,1,3,3,Watford - Brighton...
17,Adrian Mariappa,Watford,Burnley - Watford,4.481448928373178,1,2,0,Burnley - Watford
28,Adrian Mariappa,Watford,Watford - Crystal Palace,8.517138478421376,1,1,3,Watford - Crystal ...
39,Adrian Mariappa,Watford,Watford - Tottenham,5.442834759522438,1,2,0,Watford - Tottenha...
46,Adrian Mariappa,Watford,Watford - Man United,6.361991856722291,2,1,2,Watford - Man Unit...
54,Adrian Mariappa,Watford,Fulham - Watford,6.989429399213323,1,2,3,Fulham - Watford
60,Adrian Mariappa,Watford,Arsenal - Watford,6.566292726990031,0,1,1,Arsenal - Watford
76,Adrian Mariappa,Watford,Watford - Bournemouth,6.350184652995974,2,1,2,Watford - Bournemo...
87,Adrian Mariappa,Watford,Wolves - Watford,8.101968356083358,1,2,1,Wolves - Watford
95,Adrian Mariappa,Watford,Watford - Huddersfield,8.692069957389709,1,3,1,Watford - Huddersf...
104,Adrian Mariappa,Watford,Newcastle - Watford,8.372363995613021,1,1,0,Newcastle - Watfor...
115,Adrian Mariappa,Watford,Southampton - Watford,4.100642027501495,2,1,2,Southampton - Watf...
125,Adrian Mariappa,Watford,Watford - Liverpool,5.85417426574272,2,1,2,Watford - Liverpoo...
133,Adrian Mariappa,Watford,Leicester - Watford,6.411022239454074,0,1,3,Leicester - Watfor...
142,Adrian Mariappa,Watford,Watford - Man City,8.570524719570466,2,1,0,Watford - Man City...
159,Adrian Mariappa,Watford,Everton - Watford,8.041749301911281,1,3,2,Everton - Watford
165,Adrian Mariappa,Watford,Watford - Cardiff,5.1357832635000085,2,2,2,Watford - Cardiff
178,Adrian Mariappa,Watford,West Ham - Watford,5.380801670034532,0,2,3,West Ham - Watford...
188,Adrian Mariappa,Watford,Watford - Chelsea,5.367497936587635,2,3,2,Watford - Chelsea
195,Adrian Mariappa,Watford,Watford - Newcastle,5.24580140454444,2,0,1,Watford - Newcastl...
203,Adrian Mariappa,Watford,Bournemouth - Watford,7.988235208297885,2,3,1,Bournemouth - Watf...
214,Adrian Mariappa,Watford,Crystal Palace - Watford,6.326341621516686,0,0,3,Crystal Palace - W...
226,Adrian Mariappa,Watford,Watford - Burnley,9.015630848755276,1,2,3,Watford - Burnley
239,Adrian Mariappa,Watford,Tottenham - Watford,6.908039164201448,2,3,1,Tottenham - Watfor...
240,Adrian Mariappa,Watford,Brighton - Watford,6.508410534972484,0,3,3,Brighton - Watford...
257,Adrian Mariappa,Watford,Watford - Everton,6.648495902641779,0,3,1,Watford - Everton
261,Adrian Mariappa,Watford,Cardiff - Watford,8.352929125151629,2,2,3,Cardiff - Watford
276,Adrian Mariappa,Watford,Liverpool - Watford,7.909690056485515,1,3,1,Liverpool - Watfor...
288,Adrian Mariappa,Watford,Watford - Leicester,6.708099368278962,0,2,1,Watford - Leiceste...
293,Adrian Mariappa,Watford,Man City - Watford,5.71617048190309,1,1,1,Man City - Watford...
309,Adrian Mariappa,Watford,Man United - Watford,5.646610505767451,2,0,3,Man United - Watfo...
314,Adrian Mariappa,Watford,Watford - Fulham,9.340397647368505,2,1,3,Watford - Fulham
334,Adrian Mariappa,Watford,Watford - Arsenal,6.666130812384167,0,0,0,Watford - Arsenal
337,Adrian Mariappa,Watford,Huddersfield - Watford,9.636463565841218,2,3,2,Huddersfield - Wat...
347,Adrian Mariappa,Watford,Watford - Southampton,9.20132608896554,0,3,0,Watford - Southamp...
356,Adrian Mariappa,Watford,Watford - Wolves,8.115064106735144,2,0,1,Watford - Wolves
367,Adrian Mariappa,Watford,Chelsea - Watford,7.873300183360803,1,0,3,Chelsea - Watford
379,Adrian Mariappa,Watford,Watford - West Ham,5.952976508190105,2,0,3,Watford - West Ham...
7,Ainsley Maitland-Niles,Arsenal,Arsenal - Man City,4.630748687185465,0,3,3,Arsenal - Man City...
11,Ainsley Maitland-Niles,Arsenal,Chelsea - Arsenal,5.905378192217171,2,3,3,Chelsea - Arsenal
20,Ainsley Maitland-Niles,Arsenal,Arsenal - West Ham,8.811166173070339,2,2,3,Arsenal - West Ham...
38,Ainsley Maitland-Niles,Arsenal,Cardiff - Arsenal,4.394646988918524,2,2,3,Cardiff - Arsenal
44,Ainsley Maitland-Niles,Arsenal,Newcastle - Arsenal,9.818652688893646,2,2,0,Newcastle - Arsena...
58,Ainsley Maitland-Niles,Arsenal,Arsenal - Everton,5.884174521529405,2,0,2,Arsenal - Everton
60,Ainsley Maitland-Niles,Arsenal,Arsenal - Watford,4.5660106334084105,0,1,1,Arsenal - Watford
77,Ainsley Maitland-Niles,Arsenal,Fulham - Arsenal,4.6018901976599675,0,2,2,Fulham - Arsenal
89,Ainsley Maitland-Niles,Arsenal,Arsenal - Leicester,5.378552580073338,1,0,3,Arsenal - Leiceste...
97,Ainsley Maitland-Niles,Arsenal,Crystal Palace - Arsenal,9.63423266107153,1,2,1,Crystal Palace - A...
100,Ainsley Maitland-Niles,Arsenal,Arsenal - Liverpool,5.042894533852502,1,1,2,Arsenal - Liverpoo...
116,Ainsley Maitland-Niles,Arsenal,Arsenal - Wolves,5.5987034976574925,1,0,1,Arsenal - Wolves
127,Ainsley Maitland-Niles,Arsenal,Bournemouth - Arsenal,7.794607204654132,0,3,0,Bournemouth - Arse...
137,Ainsley Maitland-Niles,Arsenal,Arsenal - Tottenham,9.318458369038465,2,1,3,Arsenal - Tottenha...
147,Ainsley Maitland-Niles,Arsenal,Man United - Arsenal,8.134161619491595,0,2,2,Man United - Arsen...
150,Ainsley Maitland-Niles,Arsenal,Arsenal - Huddersfield,8.032299244984976,1,1,0,Arsenal - Huddersf...
169,Ainsley Maitland-Niles,Arsenal,Southampton - Arsenal,9.04515975561378,2,0,3,Southampton - Arse...
171,Ainsley Maitland-Niles,Arsenal,Arsenal - Burnley,7.8159909655860815,0,0,0,Arsenal - Burnley
180,Ainsley Maitland-Niles,Arsenal,Brighton - Arsenal,4.81835463682542,0,2,0,Brighton - Arsenal...
193,Ainsley Maitland-Niles,Arsenal,Liverpool - Arsenal,5.004696689089833,1,2,1,Liverpool - Arsena...
200,Ainsley Maitland-Niles,Arsenal,Arsenal - Fulham,5.999915101699155,2,3,1,Arsenal - Fulham
216,Ainsley Maitland-Niles,Arsenal,West Ham - Arsenal,6.400669418177804,0,0,0,West Ham - Arsenal...
220,Ainsley Maitland-Niles,Arsenal,Arsenal - Chelsea,6.30814171761904,1,1,2,Arsenal - Chelsea
230,Ainsley Maitland-Niles,Arsenal,Arsenal - Cardiff,4.506879986066751,2,2,0,Arsenal - Cardiff
248,Ainsley Maitland-Niles,Arsenal,Man City - Arsenal,5.5864256528845235,0,0,3,Man City - Arsenal...
254,Ainsley Maitland-Niles,Arsenal,Huddersfield - Arsenal,9.51677478245928,2,2,3,Huddersfield - Ars...
267,Ainsley Maitland-Niles,Arsenal,Arsenal - Southampton,9.908354612324286,2,2,0,Arsenal - Southamp...
273,Ainsley Maitland-Niles,Arsenal,Arsenal - Bournemouth,6.252292508067795,1,3,0,Arsenal - Bournemo...
283,Ainsley Maitland-Niles,Arsenal,Tottenham - Arsenal,8.638807560363984,0,2,3,Tottenham - Arsena...
296,Ainsley Maitland-Niles,Arsenal,Arsenal - Man United,7.357515135164449,2,2,2,Arsenal - Man Unit...
313,Ainsley Maitland-Niles,Arsenal,Arsenal - Newcastle,8.222637688667822,0,3,1,Arsenal - Newcastl...
323,Ainsley Maitland-Niles,Arsenal,Everton - Arsenal,7.418800285331217,2,2,3,Everton - Arsenal
334,Ainsley Maitland-Niles,Arsenal,Watford - Arsenal,8.971167233335457,1,1,2,Watford - Arsenal
342,Ainsley Maitland-Niles,Arsenal,Arsenal - Crystal Palace,6.068035366910617,0,1,1,Arsenal - Crystal ...
349,Ainsley Maitland-Niles,Arsenal,Wolves - Arsenal,9.535141990090885,2,2,0,Wolves - Arsenal
358,Ainsley Maitland-Niles,Arsenal,Leicester - Arsenal,8.385040437151659,0,0,2,Leicester - Arsena...
366,Ainsley Maitland-Niles,Arsenal,Arsenal - Brighton,7.755004673716686,2,0,0,Arsenal - Brighton...
371,Ainsley Maitland-Niles,Arsenal,Burnley - Arsenal,5.308693463158354,1,0,2,Burnley - Arsenal
8,Alberto Moreno,Liverpool,Liverpool - West Ham,6.608152760889325,2,3,1,Liverpool - West H...
19,Alberto Moreno,Liverpool,Crystal Palace - Liverpool,6.997547266780411,1,0,1,Crystal Palace - L...
23,Alberto Moreno,Liverpool,Liverpool - Brighton,4.472834766525192,2,0,3,Liverpool - Bright...
34,Alberto Moreno,Liverpool,Leicester - Liverpool,6.870731889330573,0,0,0,Leicester - Liverp...
45,Alberto Moreno,Liverpool,Tottenham - Liverpool,6.207756032275074,0,0,2,Tottenham - Liverp...
56,Alberto Moreno,Liverpool,Liverpool - Southampton,9.205549061509906,0,3,0,Liverpool - Southa...
61,Alberto Moreno,Liverpool,Chelsea - Liverpool,8.744698628646686,2,0,2,Chelsea - Liverpoo...
78,Alberto Moreno,Liverpool,Liverpool - Man City,5.049483734481747,2,1,0,Liverpool - Man Ci...
83,Alberto Moreno,Liverpool,Huddersfield - Liverpool,9.516301294493768,0,0,0,Huddersfield - Liv...
93,Alberto Moreno,Liverpool,Liverpool - Cardiff,5.314887260331803,2,2,3,Liverpool - Cardif...
100,Alberto Moreno,Liverpool,Arsenal - Liverpool,6.109327327005448,2,0,1,Arsenal - Liverpoo...
118,Alberto Moreno,Liverpool,Liverpool - Fulham,4.496085470954981,1,3,1,Liverpool - Fulham...
125,Alberto Moreno,Liverpool,Watford - Liverpool,5.391129615281223,0,3,0,Watford - Liverpoo...
139,Alberto Moreno,Liverpool,Liverpool - Everton,5.328690688010541,2,1,2,Liverpool - Everto...
144,Alberto Moreno,Liverpool,Burnley - Liverpool,5.813137971570683,0,2,3,Burnley - Liverpoo...
151,Alberto Moreno,Liverpool,Bournemouth - Liverpool,6.085740619800024,1,3,1,Bournemouth - Live...
168,Alberto Moreno,Liverpool,Liverpool - Man United,9.064438277540438,0,0,1,Liverpool - Man Un...
170,Alberto Moreno,Liverpool,Wolves - Liverpool,7.833313263140896,2,0,0,Wolves - Liverpool...
185,Alberto Moreno,Liverpool,Liverpool - Newcastle,7.735667714023036,2,1,1,Liverpool - Newcas...
193,Alberto Moreno,Liverpool,Liverpool - Arsenal,5.5067553759118475,1,0,2,Liverpool - Arsena...
209,Alberto Moreno,Liverpool,Man City - Liverpool,9.040086320875348,1,0,1,Man City - Liverpo...
210,Alberto Moreno,Liverpool,Brighton - Liverpool,6.9494037627068135,1,3,3,Brighton - Liverpo...
222,Alberto Moreno,Liverpool,Liverpool - Crystal Palace,5.254548670577821,0,2,1,Liverpool - Crysta...
237,Alberto Moreno,Liverpool,Liverpool - Leicester,8.913694032538293,0,3,1,Liverpool - Leices...
249,Alberto Moreno,Liverpool,West Ham - Liverpool,5.427950479239877,0,3,1,West Ham - Liverpo...
255,Alberto Moreno,Liverpool,Liverpool - Bournemouth,6.679000203078807,2,1,0,Liverpool - Bourne...
268,Alberto Moreno,Liverpool,Man United - Liverpool,4.27790245259647,0,2,0,Man United - Liver...
276,Alberto Moreno,Liverpool,Liverpool - Watford,7.878718469893779,2,1,1,Liverpool - Watfor...
286,Alberto Moreno,Liverpool,Everton - Liverpool,6.912594178698448,2,0,0,Everton - Liverpoo...
298,Alberto Moreno,Liverpool,Liverpool - Burnley,6.78831011304819,0,0,2,Liverpool - Burnle...
303,Alberto Moreno,Liverpool,Fulham - Liverpool,7.907416851142104,1,3,3,Fulham - Liverpool...
312,Alberto Moreno,Liverpool,Liverpool - Tottenham,9.529289000194066,0,0,3,Liverpool - Totten...
319,Alberto Moreno,Liverpool,Southampton - Liverpool,4.328893747041781,0,3,3,Southampton - Live...
333,Alberto Moreno,Liverpool,Liverpool - Chelsea,5.866746463175683,0,3,3,Liverpool - Chelse...
343,Alberto Moreno,Liverpool,Cardiff - Liverpool,7.083330680237259,1,2,0,Cardiff - Liverpoo...
350,Alberto Moreno,Liverpool,Liverpool - Huddersfield,6.534782393372012,2,2,1,Liverpool - Hudder...
363,Alberto Moreno,Liverpool,Newcastle - Liverpool,9.510919803679553,2,0,2,Newcastle - Liverp...
375,Alberto Moreno,Liverpool,Liverpool - Wolves,6.7499657436398435,0,3,2,Liverpool - Wolves...
7,Alex Iwobi,Arsenal,Arsenal - Man City,8.754595387952717,1,1,0,Arsenal - Man City...
11,Alex Iwobi,Arsenal,Chelsea - Arsenal,9.982676145076752,1,0,0,Chelsea - Arsenal
20,Alex Iwobi,Arsenal,Arsenal - West Ham,7.586195252329073,1,2,1,Arsenal - West Ham...
38,Alex Iwobi,Arsenal,Cardiff - Arsenal,9.19660273889639,0,3,1,Cardiff - Arsenal
44,Alex Iwobi,Arsenal,Newcastle - Arsenal,8.03251153150376,1,1,1,Newcastle - Arsena...
58,Alex Iwobi,Arsenal,Arsenal - Everton,4.461343793864901,2,0,2,Arsenal - Everton
60,Alex Iwobi,Arsenal,Arsenal - Watford,8.427548149255669,0,3,3,Arsenal - Watford
77,Alex Iwobi,Arsenal,Fulham - Arsenal,6.314719831737781,2,1,3,Fulham - Arsenal
89,Alex Iwobi,Arsenal,Arsenal - Leicester,6.41469471205952,2,3,2,Arsenal - Leiceste...
97,Alex Iwobi,Arsenal,Crystal Palace - Arsenal,6.959102632424636,0,2,3,Crystal Palace - A...
100,Alex Iwobi,Arsenal,Arsenal - Liverpool,8.10683797757499,2,1,2,Arsenal - Liverpoo...
116,Alex Iwobi,Arsenal,Arsenal - Wolves,5.794458566561251,1,1,0,Arsenal - Wolves
127,Alex Iwobi,Arsenal,Bournemouth - Arsenal,5.348107204646655,0,3,2,Bournemouth - Arse...
137,Alex Iwobi,Arsenal,Arsenal - Tottenham,5.579657397950867,1,1,2,Arsenal - Tottenha...
147,Alex Iwobi,Arsenal,Man United - Arsenal,6.872555758451418,1,3,2,Man United - Arsen...
150,Alex Iwobi,Arsenal,Arsenal - Huddersfield,4.862604528414646,2,0,2,Arsenal - Huddersf...
169,Alex Iwobi,Arsenal,Southampton - Arsenal,4.368186480300535,0,2,2,Southampton - Arse...
171,Alex Iwobi,Arsenal,Arsenal - Burnley,6.623086815225498,1,1,0,Arsenal - Burnley
180,Alex Iwobi,Arsenal,Brighton - Arsenal,9.717751930738235,2,0,2,Brighton - Arsenal...
193,Alex Iwobi,Arsenal,Liverpool - Arsenal,7.386206081409942,2,1,2,Liverpool - Arsena...
200,Alex Iwobi,Arsenal,Arsenal - Fulham,8.30464689151649,2,1,2,Arsenal - Fulham
216,Alex Iwobi,Arsenal,West Ham - Arsenal,7.329095113904119,2,0,3,West Ham - Arsenal...
220,Alex Iwobi,Arsenal,Arsenal - Chelsea,5.753902867746789,2,1,3,Arsenal - Chelsea
230,Alex Iwobi,Arsenal,Arsenal - Cardiff,9.20054397338246,1,0,1,Arsenal - Cardiff
248,Alex Iwobi,Arsenal,Man City - Arsenal,9.47680061461775,0,1,2,Man City - Arsenal...
254,Alex Iwobi,Arsenal,Huddersfield - Arsenal,5.840462375925425,2,1,0,Huddersfield - Ars...
267,Alex Iwobi,Arsenal,Arsenal - Southampton,6.4638125240612885,0,0,2,Arsenal - Southamp...
273,Alex Iwobi,Arsenal,Arsenal - Bournemouth,4.1625131012657945,2,3,0,Arsenal - Bournemo...
283,Alex Iwobi,Arsenal,Tottenham - Arsenal,7.525724985659058,0,0,0,Tottenham - Arsena...
296,Alex Iwobi,Arsenal,Arsenal - Man United,4.451059622248568,1,2,0,Arsenal - Man Unit...
313,Alex Iwobi,Arsenal,Arsenal - Newcastle,9.626866994680155,0,2,0,Arsenal - Newcastl...
323,Alex Iwobi,Arsenal,Everton - Arsenal,4.444244593823405,0,1,3,Everton - Arsenal
334,Alex Iwobi,Arsenal,Watford - Arsenal,8.649421462461387,1,1,1,Watford - Arsenal
342,Alex Iwobi,Arsenal,Arsenal - Crystal Palace,7.396856277325363,0,1,0,Arsenal - Crystal ...
349,Alex Iwobi,Arsenal,Wolves - Arsenal,5.776952103146342,2,0,0,Wolves - Arsenal
358,Alex Iwobi,Arsenal,Leicester - Arsenal,7.517843083490534,1,3,3,Leicester - Arsena...
366,Alex Iwobi,Arsenal,Arsenal - Brighton,7.278503316021841,0,3,2,Arsenal - Brighton...
371,Alex Iwobi,Arsenal,Burnley - Arsenal,7.487072693517855,0,3,2,Burnley - Arsenal
8,Alex Oxlade-Chamberlain,Liverpool,Liverpool - West Ham,7.635395226172163,1,1,1,Liverpool - West H...
19,Alex Oxlade-Chamberlain,Liverpool,Crystal Palace - Liverpool,8.234833697980667,2,3,0,Crystal Palace - L...
23,Alex Oxlade-Chamberlain,Liverpool,Liverpool - Brighton,4.861488947493158,0,1,2,Liverpool - Bright...
34,Alex Oxlade-Chamberlain,Liverpool,Leicester - Liverpool,9.79444258186826,2,2,2,Leicester - Liverp...
45,Alex Oxlade-Chamberlain,Liverpool,Tottenham - Liverpool,7.4043431711041885,0,0,1,Tottenham - Liverp...
56,Alex Oxlade-Chamberlain,Liverpool,Liverpool - Southampton,6.95663786105229,2,1,1,Liverpool - Southa...
61,Alex Oxlade-Chamberlain,Liverpool,Chelsea - Liverpool,5.845609271683562,0,3,1,Chelsea - Liverpoo...
78,Alex Oxlade-Chamberlain,Liverpool,Liverpool - Man City,9.774825157835767,0,0,2,Liverpool - Man Ci...
83,Alex Oxlade-Chamberlain,Liverpool,Huddersfield - Liverpool,4.114720432929527,2,1,1,Huddersfield - Liv...
93,Alex Oxlade-Chamberlain,Liverpool,Liverpool - Cardiff,4.488568536913871,2,3,1,Liverpool - Cardif...
100,Alex Oxlade-Chamberlain,Liverpool,Arsenal - Liverpool,4.168981687036066,2,1,3,Arsenal - Liverpoo...
118,Alex Oxlade-Chamberlain,Liverpool,Liverpool - Fulham,4.257460457465832,2,2,3,Liverpool - Fulham...
125,Alex Oxlade-Chamberlain,Liverpool,Watford - Liverpool,4.521646809716522,2,3,1,Watford - Liverpoo...
139,Alex Oxlade-Chamberlain,Liverpool,Liverpool - Everton,9.564006682552128,0,0,1,Liverpool - Everto...
